customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end
RT-026782,mobile,Volga,0.104,8,annual,card,n/a,2,True,True,False,False,125
RT-026783,mobile,Urals,0.396,47,monthly,card,n/a,1,True,False,False,False,30
RT-026784,broadband,Moscow,0.213,87,monthly,auto,xdsl,2,False,True,False,False,30
RT-026785,mobile,Far-East,0.727,23,monthly,auto,n/a,4,True,True,False,False,30
RT-026786,broadband,Southern,0.67,43,monthly,invoice,copper,2,False,True,False,False,30
RT-026787,mobile,Volga,0.829,30,monthly,invoice,n/a,4,True,True,True,False,30
RT-026788,mobile,Urals,0.396,7,monthly,card,n/a,3,True,False,True,False,30
RT-026789,mobile,Far-East,0.865,38,annual,auto,n/a,3,True,True,True,False,320
RT-026790,mobile,Moscow,0.986,42,monthly,card,n/a,1,True,False,False,False,30
RT-026791,broadband,Moscow,0.27,42,annual,invoice,fiber,4,True,True,True,False,200
RT-026792,broadband,Southern,0.677,44,annual,auto,fiber,3,False,True,True,False,140
RT-026793,broadband,Siberia,0.168,70,annual,invoice,fiber,2,False,True,False,False,90
RT-026794,mobile,North-Caucasus,0.696,16,annual,card,n/a,1,True,False,False,False,250
RT-026795,mobile,Moscow,0.207,32,annual,card,n/a,2,True,False,False,False,135
RT-026796,fixed_voice,North-West,0.563,13,annual,auto,fiber,2,False,True,False,False,340
RT-026797,mobile,Siberia,0.518,31,annual,invoice,n/a,1,True,False,False,False,165
RT-026798,mobile,North-Caucasus,0.045,34,monthly,auto,n/a,4,True,False,False,False,30
RT-026799,mobile,Central,0.222,98,annual,auto,n/a,3,True,True,False,False,345
RT-026800,fixed_voice,North-Caucasus,0.737,64,monthly,invoice,fiber,2,False,True,False,False,30
RT-026801,iptv,Far-East,0.677,48,monthly,invoice,n/a,1,False,False,True,False,30
RT-026802,mobile,Central,0.737,24,annual,card,n/a,4,True,True,True,False,10
RT-026803,mobile,Far-East,0.678,42,annual,card,n/a,4,True,False,False,True,200
RT-026804,broadband,Southern,0.888,29,monthly,card,copper,4,True,True,False,True,30
RT-026805,mobile,Far-East,0.67,50,annual,auto,n/a,2,True,False,False,False,325
RT-026806,mobile,Far-East,0.318,88,monthly,invoice,n/a,3,True,True,False,False,30
RT-026807,mobile,Central,0.242,36,monthly,auto,n/a,1,True,False,False,False,30
RT-026808,mobile,Siberia,0.541,29,annual,auto,n/a,2,True,False,False,False,225
RT-026809,mobile,Volga,0.561,11,annual,auto,n/a,3,True,False,False,False,35
RT-026810,broadband,Siberia,0.28,42,monthly,card,xdsl,4,True,True,False,False,30
RT-026811,broadband,Saint-Petersburg,0.763,8,monthly,auto,fiber,3,True,True,False,False,30
RT-026812,broadband,Central,0.623,43,two_year,card,fiber,1,False,True,False,False,170
RT-026813,mobile,Central,0.586,10,monthly,card,n/a,1,True,False,False,False,30
RT-026814,mobile,North-Caucasus,0.27,36,two_year,card,n/a,4,True,False,True,True,380
RT-026815,iptv,North-West,0.671,26,annual,auto,n/a,3,True,False,True,False,315
RT-026816,mobile,Central,0.373,34,monthly,auto,n/a,2,True,False,False,False,30
RT-026817,mobile,Siberia,0.335,21,monthly,auto,n/a,2,True,True,False,False,30
RT-026818,mobile,Urals,0.115,13,monthly,auto,n/a,3,True,True,True,False,30
RT-026819,mobile,Urals,0.364,25,two_year,auto,n/a,4,True,False,False,True,710
RT-026820,mobile,Far-East,0.528,18,annual,card,n/a,2,True,False,False,False,190
RT-026821,mobile,North-Caucasus,0.373,47,annual,card,n/a,4,True,False,False,False,50
RT-026822,broadband,North-West,0.571,19,monthly,auto,fiber,3,False,True,False,False,30
RT-026823,mobile,North-Caucasus,0.515,15,annual,auto,n/a,3,True,False,False,False,280
RT-026824,broadband,Southern,0.766,24,two_year,auto,fiber,1,False,True,False,False,10
RT-026825,broadband,Far-East,0.612,48,annual,invoice,fiber,3,False,True,True,False,20
RT-026826,mobile,Urals,0.801,46,monthly,auto,n/a,2,True,True,False,False,30
RT-026827,iptv,Moscow,0.254,49,monthly,auto,n/a,2,False,True,True,False,30
RT-026828,fixed_voice,North-Caucasus,0.73,11,monthly,invoice,xdsl,1,False,False,False,False,30
RT-026829,mobile,Southern,0.277,26,monthly,invoice,n/a,2,True,True,False,False,30
RT-026830,broadband,Volga,0.396,14,two_year,invoice,xdsl,1,False,True,False,False,310
RT-026831,broadband,North-West,0.589,75,monthly,auto,fiber,2,False,True,False,False,30
RT-026832,broadband,Urals,0.255,24,two_year,card,xdsl,3,True,True,False,False,10
RT-026833,mobile,North-Caucasus,0.839,24,two_year,auto,n/a,2,True,False,False,False,10
RT-026834,mobile,Saint-Petersburg,0.615,29,two_year,invoice,n/a,1,True,False,False,False,590
RT-026835,mobile,Central,0.205,7,two_year,card,n/a,1,True,False,False,False,520
RT-026836,mobile,Moscow,0.451,34,annual,card,n/a,1,True,False,False,False,75
RT-026837,mobile,Saint-Petersburg,0.649,36,monthly,card,n/a,1,True,False,False,False,30
RT-026838,iptv,Moscow,0.666,3,annual,card,n/a,2,False,False,True,False,275
RT-026839,mobile,Central,0.531,3,monthly,card,n/a,2,True,True,False,False,30
RT-026840,mobile,Volga,0.583,22,monthly,auto,n/a,2,True,True,False,False,30
RT-026841,mobile,Far-East,0.802,42,monthly,auto,n/a,1,True,False,False,False,30
RT-026842,mobile,Southern,0.469,11,two_year,card,n/a,2,True,False,False,False,400
RT-026843,broadband,Central,0.613,13,monthly,auto,fiber,2,False,True,False,False,30
RT-026844,iptv,Moscow,0.302,46,monthly,auto,n/a,1,False,False,True,False,30
RT-026845,mobile,Far-East,0.578,39,annual,card,n/a,3,True,False,False,False,290
RT-026846,mobile,Saint-Petersburg,0.26,18,monthly,invoice,n/a,3,True,False,False,False,30
RT-026847,mobile,Siberia,0.715,6,two_year,auto,n/a,4,True,False,True,True,550
RT-026848,fixed_voice,Central,0.64,18,two_year,auto,fiber,1,False,False,False,False,190
RT-026849,mobile,Urals,0.343,46,monthly,invoice,n/a,3,True,False,False,False,30
RT-026850,mobile,Far-East,0.515,29,two_year,card,n/a,3,True,False,False,False,590
RT-026851,mobile,North-Caucasus,0.869,38,annual,auto,n/a,2,True,False,False,False,320
RT-026852,mobile,Moscow,0.494,12,two_year,auto,n/a,2,True,False,False,False,370
RT-026853,mobile,Southern,0.168,44,annual,auto,n/a,2,True,False,False,False,140
RT-026854,fixed_voice,Volga,0.543,26,monthly,auto,copper,2,False,True,False,False,30
RT-026855,mobile,Far-East,0.312,120,annual,card,n/a,2,True,True,False,False,50
RT-026856,mobile,Siberia,0.866,55,two_year,card,n/a,4,True,True,True,True,540
RT-026857,mobile,Saint-Petersburg,0.801,8,monthly,auto,n/a,4,True,False,False,False,30
RT-026858,mobile,Far-East,0.33,44,two_year,auto,n/a,3,True,False,False,False,140
RT-026859,fixed_voice,North-West,0.086,34,monthly,card,fiber,4,False,False,False,False,30
RT-026860,broadband,Urals,0.769,45,annual,card,xdsl,3,False,True,False,False,110
RT-026861,iptv,Saint-Petersburg,0.503,38,two_year,card,n/a,2,False,True,True,False,320
RT-026862,iptv,Central,0.412,17,two_year,card,n/a,1,False,False,True,False,220
RT-026863,broadband,Moscow,0.429,16,monthly,auto,xdsl,4,False,True,False,True,30
RT-026864,broadband,Saint-Petersburg,0.819,4,monthly,card,fiber,3,False,True,True,False,30
RT-026865,mobile,North-Caucasus,0.608,16,monthly,auto,n/a,3,True,False,True,False,30
RT-026866,broadband,Saint-Petersburg,0.396,72,monthly,card,xdsl,2,False,True,False,False,30
RT-026867,broadband,Urals,0.824,13,monthly,invoice,fiber,2,False,True,False,False,30
RT-026868,broadband,Siberia,0.629,14,monthly,auto,copper,4,False,True,False,False,30
RT-026869,mobile,Moscow,0.182,25,two_year,auto,n/a,3,True,True,True,False,710
RT-026870,broadband,Central,0.674,21,annual,auto,xdsl,1,False,True,False,False,100
RT-026871,mobile,Volga,0.386,15,monthly,card,n/a,3,True,False,False,False,30
RT-026872,broadband,North-West,0.314,73,monthly,card,copper,4,True,True,False,True,30
RT-026873,mobile,Far-East,0.351,18,monthly,invoice,n/a,3,True,False,False,False,30
RT-026874,mobile,Saint-Petersburg,0.232,48,monthly,card,n/a,2,True,False,False,False,30
RT-026875,mobile,Siberia,0.559,19,annual,card,n/a,3,True,False,False,False,160
RT-026876,broadband,Volga,0.28,10,monthly,card,xdsl,4,True,True,True,False,30
RT-026877,broadband,North-West,0.078,34,monthly,card,xdsl,2,False,True,False,False,30
RT-026878,mobile,North-West,0.622,21,annual,card,n/a,3,True,True,False,False,100
RT-026879,mobile,Urals,0.583,19,annual,auto,n/a,1,True,False,False,False,160
RT-026880,mobile,North-West,0.528,38,monthly,auto,n/a,2,True,True,False,False,30
RT-026881,mobile,Urals,0.438,3,monthly,invoice,n/a,2,True,True,False,False,30
RT-026882,mobile,Moscow,0.442,62,annual,card,n/a,2,True,False,False,False,330
RT-026883,broadband,Central,0.286,4,two_year,auto,copper,1,False,True,False,False,610
RT-026884,broadband,Volga,0.533,30,annual,auto,fiber,3,False,True,False,False,195
RT-026885,mobile,Central,0.544,91,annual,card,n/a,2,True,False,False,False,190
RT-026886,iptv,Saint-Petersburg,0.756,51,monthly,auto,n/a,3,True,True,True,False,30
RT-026887,mobile,Central,0.654,27,annual,invoice,n/a,2,True,True,False,False,285
RT-026888,broadband,Southern,0.533,20,annual,auto,fiber,2,False,True,False,False,130
RT-026889,mobile,North-Caucasus,0.428,12,annual,auto,n/a,2,True,False,False,False,5
RT-026890,broadband,Urals,0.263,21,annual,invoice,xdsl,1,False,True,False,False,100
RT-026891,mobile,North-Caucasus,0.217,22,two_year,invoice,n/a,1,True,False,False,False,70
RT-026892,mobile,Southern,0.252,38,monthly,auto,n/a,2,True,False,False,False,30
RT-026893,mobile,Moscow,0.461,24,two_year,invoice,n/a,4,True,True,True,False,10
RT-026894,broadband,Saint-Petersburg,0.425,78,monthly,invoice,fiber,1,False,True,False,False,30
RT-026895,iptv,Siberia,0.874,50,annual,invoice,n/a,1,False,False,True,False,325
RT-026896,broadband,Urals,0.387,54,monthly,card,fiber,2,False,True,False,False,30
RT-026897,broadband,Far-East,0.344,15,monthly,invoice,copper,4,False,True,True,False,30
RT-026898,mobile,Volga,0.4,30,annual,auto,n/a,3,True,False,False,False,195
RT-026899,broadband,North-Caucasus,0.299,13,monthly,auto,xdsl,1,False,True,False,False,30
RT-026900,iptv,North-West,0.664,20,monthly,invoice,n/a,2,False,False,True,False,30
RT-026901,mobile,Far-East,0.679,20,monthly,card,n/a,2,True,False,False,False,30
RT-026902,mobile,Saint-Petersburg,0.504,17,annual,invoice,n/a,2,True,False,False,False,220
RT-026903,mobile,Volga,0.105,83,monthly,auto,n/a,3,True,False,True,False,30
RT-026904,mobile,North-Caucasus,0.093,71,monthly,invoice,n/a,2,True,False,False,False,30
RT-026905,mobile,Siberia,0.334,18,monthly,auto,n/a,4,True,True,False,True,30
RT-026906,broadband,North-West,0.511,55,two_year,auto,fiber,3,True,True,False,False,540
RT-026907,broadband,Far-East,0.905,36,monthly,auto,fiber,3,False,True,True,False,30
RT-026908,mobile,Volga,0.523,26,monthly,auto,n/a,2,True,True,False,False,30
RT-026909,fixed_voice,North-Caucasus,0.252,24,monthly,auto,xdsl,2,False,False,False,False,30
RT-026910,iptv,Moscow,0.561,51,monthly,auto,n/a,1,False,False,True,False,30
RT-026911,broadband,Far-East,0.178,30,monthly,card,fiber,1,False,True,False,False,30
RT-026912,fixed_voice,Urals,0.783,35,monthly,invoice,xdsl,2,False,True,False,False,30
RT-026913,iptv,Saint-Petersburg,0.201,13,annual,auto,n/a,3,True,False,True,False,340
RT-026914,mobile,Central,0.301,39,annual,auto,n/a,2,True,False,False,False,290
RT-026915,fixed_voice,Far-East,0.54,24,monthly,auto,fiber,4,False,False,False,True,30
RT-026916,mobile,Siberia,0.746,12,two_year,card,n/a,1,True,False,False,False,370
RT-026917,mobile,Saint-Petersburg,0.846,10,two_year,auto,n/a,2,True,True,False,False,430
RT-026918,mobile,Moscow,0.662,30,annual,card,n/a,3,True,True,False,False,195
RT-026919,broadband,North-West,0.73,14,monthly,invoice,copper,4,False,True,True,False,30
RT-026920,fixed_voice,Central,0.546,14,two_year,card,fiber,3,True,False,True,False,310
RT-026921,mobile,Urals,0.648,21,monthly,card,n/a,2,True,True,False,False,30
RT-026922,broadband,Siberia,0.809,28,monthly,auto,fiber,4,False,True,False,False,30
RT-026923,mobile,Central,0.621,43,monthly,card,n/a,2,True,True,False,False,30
RT-026924,iptv,North-West,0.202,53,monthly,auto,n/a,2,False,False,True,False,30
RT-026925,mobile,Saint-Petersburg,0.226,85,monthly,auto,n/a,3,True,False,True,False,30
RT-026926,broadband,Moscow,0.272,82,monthly,auto,fiber,4,True,True,True,False,30
RT-026927,broadband,North-Caucasus,0.614,14,annual,card,xdsl,1,False,True,False,False,310
RT-026928,mobile,Siberia,0.464,58,monthly,auto,n/a,2,True,False,False,False,30
RT-026929,fixed_voice,Siberia,0.255,17,monthly,auto,copper,1,False,False,False,False,30
RT-026930,fixed_voice,North-Caucasus,0.593,54,monthly,card,fiber,2,False,False,False,False,30
RT-026931,mobile,Moscow,0.559,77,monthly,invoice,n/a,2,True,False,False,False,30
RT-026932,broadband,North-West,0.354,52,annual,auto,copper,2,False,True,False,False,265
RT-026933,iptv,Siberia,0.266,23,annual,invoice,n/a,2,False,False,True,False,40
RT-026934,mobile,Urals,0.499,76,monthly,card,n/a,1,True,False,False,False,30
RT-026935,mobile,Siberia,0.812,58,annual,auto,n/a,2,True,False,False,False,85
RT-026936,broadband,North-West,0.119,44,monthly,auto,fiber,4,False,True,True,False,30
RT-026937,broadband,Moscow,0.522,15,annual,invoice,copper,1,False,True,False,False,280
RT-026938,broadband,Southern,0.123,29,two_year,invoice,fiber,2,False,True,False,False,590
RT-026939,broadband,Siberia,0.854,38,monthly,invoice,xdsl,2,False,True,False,False,30
RT-026940,broadband,Siberia,0.595,18,annual,auto,fiber,4,False,True,True,False,190
RT-026941,mobile,Saint-Petersburg,0.287,39,two_year,auto,n/a,3,True,False,False,False,290
RT-026942,mobile,Urals,0.899,69,monthly,auto,n/a,4,True,True,False,False,30
RT-026943,mobile,Urals,0.922,48,monthly,card,n/a,2,True,True,False,False,30
RT-026944,mobile,North-West,0.849,22,two_year,auto,n/a,4,True,True,True,False,70
RT-026945,broadband,Central,0.592,23,monthly,auto,fiber,2,False,True,False,False,30
RT-026946,iptv,Saint-Petersburg,0.568,60,monthly,invoice,n/a,3,False,True,True,False,30
RT-026947,mobile,Saint-Petersburg,0.538,82,monthly,auto,n/a,1,True,False,False,False,30
RT-026948,broadband,Southern,0.352,55,two_year,invoice,fiber,2,False,True,False,False,540
RT-026949,mobile,North-West,0.372,101,monthly,auto,n/a,1,True,False,False,False,30
RT-026950,mobile,Urals,0.892,45,monthly,auto,n/a,2,True,True,False,False,30
RT-026951,fixed_voice,Southern,0.394,39,two_year,auto,copper,1,False,False,False,False,290
RT-026952,mobile,Southern,0.635,14,monthly,invoice,n/a,2,True,True,False,False,30
RT-026953,broadband,North-Caucasus,0.448,85,annual,auto,fiber,4,True,True,False,False,5
RT-026954,mobile,Saint-Petersburg,0.298,22,monthly,auto,n/a,3,True,False,True,False,30
RT-026955,mobile,Moscow,0.316,48,annual,card,n/a,2,True,False,False,False,20
RT-026956,broadband,North-West,0.67,11,annual,auto,fiber,2,False,True,False,False,35
RT-026957,broadband,Moscow,0.252,11,monthly,invoice,copper,1,False,True,False,False,30
RT-026958,broadband,Siberia,0.693,19,annual,card,fiber,3,False,True,False,False,160
RT-026959,iptv,North-West,0.246,46,monthly,card,n/a,2,False,False,True,False,30
RT-026960,iptv,Saint-Petersburg,0.4,36,monthly,invoice,n/a,2,False,False,True,False,30
RT-026961,broadband,Moscow,0.864,48,two_year,auto,xdsl,3,False,True,True,False,20
RT-026962,mobile,Far-East,0.818,81,monthly,card,n/a,4,True,False,False,False,30
RT-026963,mobile,North-West,0.584,21,two_year,invoice,n/a,4,True,True,True,False,100
RT-026964,broadband,Volga,0.606,21,monthly,card,fiber,1,False,True,False,False,30
RT-026965,broadband,Saint-Petersburg,0.41,52,annual,card,xdsl,2,False,True,False,False,265
RT-026966,mobile,Siberia,0.789,15,monthly,invoice,n/a,4,True,False,True,False,30
RT-026967,mobile,Siberia,0.556,29,annual,card,n/a,1,True,False,False,False,225
RT-026968,mobile,North-West,0.282,26,annual,auto,n/a,3,True,True,True,False,315
RT-026969,mobile,Far-East,0.221,66,two_year,invoice,n/a,2,True,False,False,False,210
RT-026970,mobile,North-West,0.756,44,monthly,invoice,n/a,2,True,True,False,False,30
RT-026971,iptv,North-Caucasus,0.857,44,annual,auto,n/a,2,False,True,True,False,140
RT-026972,broadband,North-Caucasus,0.741,42,monthly,invoice,fiber,3,True,True,False,False,30
RT-026973,fixed_voice,Volga,0.168,27,monthly,invoice,fiber,2,False,False,False,False,30
RT-026974,broadband,Southern,0.182,19,monthly,card,xdsl,3,True,True,False,False,30
RT-026975,mobile,Far-East,0.68,35,annual,invoice,n/a,1,True,False,False,False,45
RT-026976,broadband,Saint-Petersburg,0.563,13,monthly,auto,fiber,2,False,True,False,False,30
RT-026977,iptv,Volga,0.586,104,annual,card,n/a,3,False,False,True,False,165
RT-026978,broadband,North-Caucasus,0.619,36,annual,card,fiber,3,False,True,True,False,15
RT-026979,mobile,Central,0.496,13,monthly,auto,n/a,2,True,False,False,False,30
RT-026980,broadband,North-West,0.75,23,monthly,auto,fiber,3,False,True,False,False,30
RT-026981,mobile,Far-East,0.283,40,monthly,auto,n/a,2,True,True,False,False,30
RT-026982,mobile,Siberia,0.426,16,annual,auto,n/a,3,True,False,True,False,250
RT-026983,mobile,Volga,0.511,13,annual,auto,n/a,2,True,False,False,False,340
RT-026984,mobile,Saint-Petersburg,0.905,26,monthly,card,n/a,3,True,True,True,False,30
RT-026985,iptv,Saint-Petersburg,0.182,54,monthly,invoice,n/a,1,False,False,True,False,30
RT-026986,mobile,Far-East,0.833,82,monthly,auto,n/a,3,True,False,True,False,30
RT-026987,mobile,Southern,0.736,60,annual,card,n/a,1,True,False,False,False,25
RT-026988,broadband,North-Caucasus,0.229,71,annual,auto,xdsl,2,False,True,False,False,60
RT-026989,iptv,Saint-Petersburg,0.492,32,monthly,auto,n/a,3,True,True,True,False,30
RT-026990,mobile,North-West,0.76,34,annual,auto,n/a,4,True,False,False,False,75
RT-026991,mobile,Moscow,0.482,5,monthly,auto,n/a,2,True,True,False,False,30
RT-026992,mobile,Saint-Petersburg,0.704,26,monthly,auto,n/a,4,True,False,True,False,30
RT-026993,broadband,Moscow,0.812,28,two_year,auto,copper,1,False,True,False,False,620
RT-026994,iptv,Southern,0.796,21,annual,invoice,n/a,1,False,False,True,False,100
RT-026995,mobile,Central,0.459,17,monthly,card,n/a,4,True,True,False,True,30
RT-026996,iptv,Saint-Petersburg,0.061,10,annual,auto,n/a,3,True,False,True,False,65
RT-026997,broadband,Far-East,0.356,18,monthly,card,copper,4,True,True,True,False,30
RT-026998,broadband,Volga,0.828,13,two_year,card,fiber,2,False,True,False,False,340
RT-026999,mobile,Southern,0.474,37,monthly,auto,n/a,2,True,True,False,False,30
RT-027000,iptv,Urals,0.485,58,two_year,card,n/a,1,False,False,True,False,450
RT-027001,mobile,Volga,0.379,19,monthly,card,n/a,4,True,True,True,False,30
RT-027002,mobile,Saint-Petersburg,0.589,15,annual,card,n/a,3,True,False,True,False,280
RT-027003,mobile,Volga,0.375,35,monthly,invoice,n/a,2,True,False,False,False,30
RT-027004,mobile,North-Caucasus,0.417,28,monthly,card,n/a,3,True,True,False,False,30
RT-027005,mobile,Urals,0.612,21,annual,card,n/a,4,True,False,False,True,100
RT-027006,mobile,Siberia,0.024,37,monthly,auto,n/a,4,True,False,True,True,30
RT-027007,mobile,Southern,0.346,24,two_year,invoice,n/a,1,True,False,False,False,10
RT-027008,mobile,North-West,0.473,25,monthly,auto,n/a,1,True,False,False,False,30
RT-027009,broadband,Volga,0.092,18,two_year,auto,fiber,4,False,True,False,False,190
RT-027010,broadband,Volga,0.853,54,two_year,card,fiber,2,False,True,False,False,570
RT-027011,broadband,Southern,0.07,43,annual,card,copper,2,False,True,False,False,170
